CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
50.0,1934680,Hartford,ALL,0.0,0.0,7.315,52.151,19.552,20.983,1.02,1.02,7.209,16.949,6.297,67.504,46.891,24.427,6.071,4.234,17.566,0.812,3.638,27.343,52.158,5.014,9.93,1.917,0.0,3.883,0.999,18.201,1.997,74.92,8.296,19.599,16.254,19.521,32.153,4.177,2.187,9.19,12.789,12.261,33.58,29.993,12.064,4.022,15.364,18.332,25.103,25.115,3.563,19.368,21.753,40.094,9.484,5.739,0.939,9.217,13.725,20.83,4.404,50.884,7.431,28.826,33.128,12.776,4.819,13.02,33.907,30.015,26.05,9.021,1.007,0.0,20.998,34.048,27.015,7.884,9.056,0.999,1.922,29.062,24.9,37.852,6.264,0.0,6.233,53.003,24.62,6.802,7.527,1.814,41.795,43.241,10.873,0.0,3.3,0.791,19.426,50.582,17.652,2.301,5.914,4.125,7.766,30.863,33.253,15.75,12.368,0.0
51.0,1934725,Hartley,ALL,3.701,24.054,38.237,21.318,11.578,1.113,16.767,48.014,28.519,4.65,2.05,0.0,29.518,36.451,18.525,0.0,12.48,3.026,1.754,48.7,27.178,1.627,20.741,0.0,6.711,19.603,39.071,30.393,4.222,0.0,4.96,37.822,29.205,2.859,24.065,1.089,3.151,22.1,20.016,8.387,40.42,5.926,3.693,30.672,24.818,12.799,22.98,5.038,4.053,30.31,54.514,7.536,3.586,0.0,5.607,19.856,34.472,22.915,8.916,8.233,20.668,38.361,25.159,12.756,3.057,0.0,46.271,45.195,3.374,0.0,5.16,0.0,43.731,43.282,3.621,0.0,9.366,0.0,4.135,41.299,32.34,22.226,0.0,0.0,23.139,62.516,6.913,1.682,4.684,1.067,39.412,46.043,0.0,0.0,10.323,4.221,47.555,34.002,10.432,0.0,6.966,1.045,18.584,52.258,13.882,8.045,7.231,0.0
52.0,1936345,Hills,ALL,3.321,28.641,26.961,16.367,13.566,11.144,3.202,13.86,3.169,4.448,3.169,72.153,32.472,32.94,5.513,6.874,19.133,3.068,18.207,55.803,17.501,2.065,3.779,2.645,2.224,4.821,22.263,13.596,0.0,57.095,12.916,15.688,13.737,10.84,30.445,16.374,5.473,17.663,21.043,6.186,24.615,25.019,2.392,17.323,22.541,10.101,25.14,22.501,15.143,30.16,40.723,7.098,2.803,4.073,8.621,20.142,9.87,12.042,1.68,47.644,14.127,62.91,15.353,0.0,5.925,1.684,57.275,34.163,2.999,0.0,5.564,0.0,48.653,43.022,0.824,0.0,7.501,0.0,17.926,63.255,17.119,1.7,0.0,0.0,36.009,59.171,0.871,3.092,0.856,0.0,51.103,40.424,6.748,0.0,1.724,0.0,6.594,38.998,24.281,13.525,0.864,15.739,17.107,57.801,12.291,1.763,8.423,2.615
53.0,1937155,Hopkinton,ALL,0.0,14.38,35.803,26.409,16.8,6.607,16.357,39.389,20.227,9.03,10.076,4.921,38.56,37.383,2.248,1.338,19.413,1.058,4.338,35.892,35.973,5.569,15.136,3.093,1.526,7.131,16.651,33.346,5.946,35.399,9.558,29.374,16.801,7.348,31.712,5.206,13.301,29.149,18.446,4.518,28.089,6.496,2.482,25.102,16.838,12.829,29.039,13.711,5.278,49.44,32.545,5.728,7.008,0.0,8.429,24.571,22.876,6.161,10.41,27.553,7.516,41.658,20.545,11.435,12.558,6.287,56.5,31.577,2.391,0.0,9.532,0.0,40.408,41.33,7.72,0.0,10.542,0.0,17.747,45.193,21.69,7.047,8.323,0.0,26.731,37.658,15.255,2.736,16.429,1.19,34.186,27.179,2.456,4.559,23.629,7.99,37.648,27.985,7.62,4.123,16.295,6.329,13.861,42.911,4.926,7.521,22.818,7.964
54.0,1937290,Hospers,ALL,11.411,42.003,26.087,3.954,5.58,10.965,28.144,43.095,14.967,4.539,3.972,5.283,51.618,34.056,0.0,0.0,14.326,0.0,5.906,48.535,31.918,3.588,4.571,5.482,0.879,7.714,19.871,32.441,2.209,36.885,9.067,27.85,11.509,7.275,26.155,18.144,4.222,23.927,13.421,5.002,31.93,21.497,9.379,27.243,17.31,11.102,20.934,14.032,9.592,38.132,41.684,10.592,0.0,0.0,7.384,36.323,18.37,16.374,5.023,16.527,15.418,51.817,28.864,0.0,2.192,1.709,60.954,32.139,6.907,0.0,0.0,0.0,65.01,23.654,6.009,0.0,5.327,0.0,24.905,54.158,20.937,0.0,0.0,0.0,39.805,46.775,10.875,1.096,1.449,0.0,35.003,36.811,6.253,0.0,17.999,3.933,38.36,48.505,12.42,0.716,0.0,0.0,22.993,60.671,10.181,0.0,6.154,0.0
55.0,1937560,Humboldt,ALL,11.776,53.421,21.699,6.125,6.979,0.0,14.002,48.258,17.695,15.029,4.016,0.999,45.505,34.709,15.115,0.0,4.671,0.0,12.709,36.818,32.785,5.088,10.078,2.522,2.923,23.045,54.261,19.771,0.0,0.0,6.903,18.857,22.598,9.53,27.686,14.425,5.606,12.694,12.403,1.053,51.974,16.271,14.557,31.876,23.431,6.45,15.691,7.994,6.873,58.238,26.327,2.235,2.616,3.71,19.888,40.814,28.72,6.161,3.182,1.235,31.456,51.735,8.628,4.723,3.459,0.0,46.81,42.988,1.008,1.008,6.97,1.217,41.422,32.886,6.324,1.026,17.102,1.239,6.906,49.689,36.041,6.344,1.021,0.0,38.49,55.56,4.937,1.012,0.0,0.0,38.798,42.232,2.61,2.23,10.892,3.239,38.205,51.534,3.592,1.039,2.295,3.334,26.854,58.688,3.868,5.034,4.254,1.304
56.0,1939450,Jefferson,ALL,12.87,26.933,34.017,10.028,13.841,2.311,21.456,35.904,32.558,6.661,2.263,1.158,29.261,35.406,11.42,0.0,20.201,3.713,5.606,48.701,31.53,3.833,9.191,1.139,3.227,24.722,58.111,13.94,0.0,0.0,7.748,24.54,16.94,0.0,43.531,7.242,7.278,33.645,14.79,0.0,39.656,4.631,7.936,34.287,11.868,0.0,42.545,3.364,9.602,72.307,13.158,3.803,1.13,0.0,16.343,50.622,21.691,1.546,7.082,2.716,28.357,47.457,6.943,2.9,14.344,0.0,31.563,58.358,6.007,0.0,4.072,0.0,28.805,44.314,8.441,0.0,18.44,0.0,12.252,58.765,25.205,1.423,2.356,0.0,20.052,49.628,19.829,1.206,9.287,0.0,41.256,52.288,2.88,0.0,3.575,0.0,23.228,47.147,18.906,5.703,5.015,0.0,22.666,50.356,19.453,0.0,6.35,1.175
57.0,1940260,Kanawha,ALL,5.054,20.928,33.299,25.404,10.089,5.226,8.667,39.512,18.164,17.635,2.792,13.23,32.015,42.072,4.459,1.382,17.664,2.408,3.478,46.491,32.329,1.267,11.69,4.745,1.889,5.226,26.117,31.496,1.238,34.033,2.992,11.361,13.608,11.747,42.349,17.942,3.559,22.071,25.865,7.892,28.523,12.091,10.244,20.697,19.847,12.926,22.703,13.583,7.961,31.713,42.285,12.778,2.631,2.631,2.904,16.749,13.127,8.165,4.574,54.481,7.504,24.472,30.481,12.856,7.601,17.086,72.496,26.114,0.0,0.0,1.39,0.0,61.196,34.156,1.738,0.0,2.911,0.0,13.618,47.388,25.702,12.153,1.139,0.0,26.872,61.399,7.081,4.648,0.0,0.0,46.126,40.674,5.396,0.0,6.665,1.139,28.397,47.878,11.286,3.128,9.311,0.0,25.035,44.29,17.947,7.26,4.316,1.152
58.0,1942600,Lake Park,ALL,8.236,14.981,49.438,3.491,12.59,11.264,8.387,6.289,22.298,25.464,11.927,25.634,66.7,19.774,4.715,0.0,8.811,0.0,9.378,28.611,25.754,18.979,16.136,1.143,0.0,22.7,34.295,33.674,0.0,9.331,12.691,16.473,22.273,3.134,38.268,7.161,1.435,27.483,19.347,0.0,39.188,12.547,2.537,37.602,18.114,1.941,32.558,7.249,8.862,39.714,38.418,3.53,6.51,2.965,15.655,39.257,28.979,7.628,7.025,1.456,23.142,49.05,18.579,4.199,5.03,0.0,50.445,41.056,3.784,0.0,4.715,0.0,28.486,39.807,9.33,2.853,19.524,0.0,12.098,63.2,21.338,1.474,1.89,0.0,33.478,40.554,18.948,0.0,7.02,0.0,41.71,33.235,7.777,3.491,11.695,2.092,27.542,60.794,3.979,1.365,5.377,0.943,21.125,47.535,18.534,4.74,7.519,0.546
59.0,1942960,Lamoni,ALL,0.762,12.604,51.628,21.9,8.812,4.294,8.379,28.088,50.29,13.243,0.0,0.0,21.865,41.915,10.623,4.794,20.193,0.61,1.993,39.123,47.621,7.009,4.253,0.0,0.767,11.118,27.615,59.906,0.595,0.0,9.548,13.694,11.845,17.853,37.564,9.496,1.768,19.847,17.949,4.687,53.004,2.744,23.92,34.789,22.497,1.416,16.215,1.163,7.025,32.064,54.057,6.26,0.593,0.0,12.015,34.244,25.251,16.929,3.287,8.274,26.228,46.398,26.409,0.0,0.965,0.0,34.587,30.071,8.307,0.0,27.035,0.0,37.589,40.78,10.282,3.942,7.407,0.0,10.942,29.843,26.77,32.445,0.0,0.0,17.024,63.671,16.4,1.934,0.972,0.0,25.739,51.954,8.403,11.785,0.972,1.147,26.552,48.212,21.414,0.0,3.822,0.0,12.334,65.934,10.684,6.005,4.432,0.61
60.0,1944085,Le Claire,ALL,1.31,11.685,34.236,13.367,38.092,1.31,12.521,45.392,18.728,1.944,20.76,0.655,85.995,1.391,0.0,0.0,6.958,5.655,16.833,49.87,7.603,5.379,14.937,5.379,19.802,46.297,24.411,6.082,3.407,0.0,8.683,19.77,12.454,4.151,46.051,8.891,2.787,8.106,8.604,9.438,56.106,14.958,2.99,12.492,28.146,17.944,37.067,1.361,8.097,68.776,10.751,0.0,12.376,0.0,6.909,40.089,23.92,12.061,7.274,9.748,43.159,23.159,24.604,1.213,7.109,0.755,46.997,35.172,3.447,0.0,14.385,0.0,43.559,32.205,2.903,0.661,20.672,0.0,6.468,23.624,48.688,19.059,0.626,1.534,10.273,31.492,30.905,13.025,11.54,2.766,42.263,45.674,7.654,0.0,2.204,2.204,28.596,40.924,5.385,0.0,13.598,11.497,18.805,46.964,12.143,0.678,20.58,0.83
61.0,1944400,Le Mars,ALL,8.245,47.989,32.769,5.133,5.863,0.0,27.337,39.313,28.471,3.462,1.417,0.0,28.304,44.483,14.439,0.0,11.089,1.685,7.38,46.405,38.055,1.462,5.237,1.462,4.564,35.032,50.645,9.758,0.0,0.0,8.636,35.568,22.963,2.904,18.059,11.87,2.739,23.381,32.864,0.0,23.791,17.226,6.218,46.536,25.875,5.058,12.042,4.271,4.036,64.094,27.38,0.0,4.491,0.0,13.898,54.465,25.044,1.428,4.681,0.483,41.257,41.61,5.762,5.866,5.505,0.0,41.85,48.079,1.449,0.0,8.623,0.0,39.792,39.957,6.649,0.0,13.602,0.0,13.964,52.735,23.121,10.179,0.0,0.0,29.311,58.298,12.391,0.0,0.0,0.0,25.828,47.347,14.972,3.66,5.452,2.742,12.853,54.207,22.527,5.101,3.232,2.079,17.98,50.44,25.081,0.0,6.499,0.0
62.0,1948450,Madrid,ALL,1.377,12.988,28.982,25.668,29.392,1.594,6.556,28.504,28.055,13.672,23.213,0.0,43.644,33.642,7.327,0.85,14.537,0.0,13.013,43.528,23.511,3.075,16.872,0.0,0.0,17.447,40.08,32.576,5.777,4.12,15.012,29.296,9.947,0.0,40.504,5.241,10.972,24.867,18.108,1.764,39.381,4.908,3.95,33.245,23.199,6.853,28.836,3.916,1.026,32.635,49.871,5.144,11.324,0.0,14.564,27.166,30.689,16.566,8.857,2.158,32.555,36.238,13.23,5.052,12.098,0.827,25.316,37.234,12.638,1.699,23.113,0.0,20.312,30.897,21.119,3.353,24.319,0.0,7.03,32.733,45.968,10.939,3.33,0.0,21.034,55.589,11.109,1.699,10.569,0.0,41.33,38.055,3.398,0.0,12.335,4.882,21.709,51.857,11.988,4.122,8.934,1.389,11.194,39.729,28.838,3.374,16.865,0.0
63.0,1949170,Mapleton,ALL,6.251,15.301,26.336,38.573,8.491,5.047,42.787,44.602,11.364,0.0,1.248,0.0,31.604,50.256,6.468,1.163,8.05,2.458,9.464,21.245,39.448,6.746,22.299,0.798,14.513,22.927,53.226,8.09,1.245,0.0,2.114,19.283,19.963,11.99,35.92,10.73,3.68,30.446,23.817,1.135,39.74,1.182,3.557,18.703,27.902,14.238,29.841,5.76,12.612,43.202,33.901,2.719,7.566,0.0,14.313,31.197,25.899,12.348,8.104,8.139,10.581,51.161,24.451,9.162,4.645,0.0,42.499,50.53,4.274,1.908,0.789,0.0,38.928,51.2,4.814,2.157,1.864,1.038,9.63,45.212,32.767,12.39,0.0,0.0,31.521,51.424,13.239,2.205,1.612,0.0,37.345,39.38,0.806,2.208,15.01,5.252,26.55,44.451,13.672,3.048,8.171,4.108,15.45,50.314,20.803,4.184,8.419,0.83
